"Datum","Station","Anzahl","Temperatur"
2017-03-29,31248,189,15
2017-03-29,31249,216,15
2017-03-29,31257,82,15
2017-03-29,31258,227,15
2017-03-29,31265,89,15
2017-03-29,31266,77,15
2017-03-29,31267,76,15
2017-03-29,31271,103,15
2017-03-29,31272,73,15
2017-03-29,31277,83,15
2017-03-29,31278,75,15
2017-03-29,31281,84,15
2017-03-29,31288,111,15
2017-03-29,31289,112,15
2017-03-29,31290,157,15
2017-03-29,31600,114,15
2017-03-29,31603,103,15
2017-03-29,31613,110,15
2017-03-29,31616,54,15
2017-03-29,31623,273,15
2017-03-29,31624,101,15
2017-03-29,31627,78,15
2017-03-29,31628,75,15
2017-03-30,31101,86,8.33333333333333
2017-03-30,31104,73,8.33333333333333
2017-03-30,31108,60,8.33333333333333
2017-03-30,31109,53,8.33333333333333
2017-03-30,31110,76,8.33333333333333
2017-03-30,31124,57,8.33333333333333
2017-03-30,31200,155,8.33333333333333
2017-03-30,31201,104,8.33333333333333
2017-03-30,31202,68,8.33333333333333
2017-03-30,31203,79,8.33333333333333
2017-03-30,31212,66,8.33333333333333
2017-03-30,31213,96,8.33333333333333
2017-03-30,31214,54,8.33333333333333
2017-03-30,31218,76,8.33333333333333
2017-03-30,31219,58,8.33333333333333
2017-03-30,31222,88,8.33333333333333
2017-03-30,31228,87,8.33333333333333
2017-03-30,31229,96,8.33333333333333
2017-03-30,31230,63,8.33333333333333
2017-03-30,31231,74,8.33333333333333
2017-03-30,31232,53,8.33333333333333
2017-03-30,31238,69,8.33333333333333
2017-03-30,31241,116,8.33333333333333
2017-03-30,31243,52,8.33333333333333
2017-03-30,31244,75,8.33333333333333
2017-03-30,31246,48,8.33333333333333
2017-03-30,31247,159,8.33333333333333
2017-03-30,31248,106,8.33333333333333
2017-03-30,31249,90,8.33333333333333
2017-03-30,31257,70,8.33333333333333
2017-03-30,31258,118,8.33333333333333
2017-03-30,31265,60,8.33333333333333
2017-03-30,31266,63,8.33333333333333
2017-03-30,31267,90,8.33333333333333
2017-03-30,31271,75,8.33333333333333
2017-03-30,31272,52,8.33333333333333
2017-03-30,31277,72,8.33333333333333
2017-03-30,31278,58,8.33333333333333
2017-03-30,31281,69,8.33333333333333
2017-03-30,31288,74,8.33333333333333
2017-03-30,31289,67,8.33333333333333
2017-03-30,31290,102,8.33333333333333
2017-03-30,31600,66,8.33333333333333
2017-03-30,31603,87,8.33333333333333
2017-03-30,31613,100,8.33333333333333
2017-03-30,31616,48,8.33333333333333
2017-03-30,31623,203,8.33333333333333
2017-03-30,31624,104,8.33333333333333
2017-03-30,31627,68,8.33333333333333
2017-03-30,31628,52,8.33333333333333
2017-03-31,31101,27,7.77777777777778
2017-03-31,31104,35,7.77777777777778
2017-03-31,31108,20,7.77777777777778
2017-03-31,31109,18,7.77777777777778
2017-03-31,31110,34,7.77777777777778
2017-03-31,31124,28,7.77777777777778
2017-03-31,31200,50,7.77777777777778
2017-03-31,31201,51,7.77777777777778
2017-03-31,31202,22,7.77777777777778
2017-03-31,31203,42,7.77777777777778
2017-03-31,31212,32,7.77777777777778
2017-03-31,31213,29,7.77777777777778
2017-03-31,31214,37,7.77777777777778
2017-03-31,31218,21,7.77777777777778
2017-03-31,31219,13,7.77777777777778
2017-03-31,31222,19,7.77777777777778
2017-03-31,31228,33,7.77777777777778
2017-03-31,31229,37,7.77777777777778
2017-03-31,31230,22,7.77777777777778
2017-03-31,31231,17,7.77777777777778
2017-03-31,31232,36,7.77777777777778
2017-03-31,31238,24,7.77777777777778
2017-03-31,31241,37,7.77777777777778
2017-03-31,31243,23,7.77777777777778
2017-03-31,31244,21,7.77777777777778
2017-03-31,31246,26,7.77777777777778
2017-03-31,31247,26,7.77777777777778
2017-03-31,31248,21,7.77777777777778
2017-03-31,31249,11,7.77777777777778
2017-03-31,31257,20,7.77777777777778
2017-03-31,31258,25,7.77777777777778
2017-03-31,31265,32,7.77777777777778
2017-03-31,31266,38,7.77777777777778
2017-03-31,31267,29,7.77777777777778
2017-03-31,31271,18,7.77777777777778
2017-03-31,31272,17,7.77777777777778
2017-03-31,31277,19,7.77777777777778
2017-03-31,31278,30,7.77777777777778
2017-03-31,31281,32,7.77777777777778
2017-03-31,31288,31,7.77777777777778
2017-03-31,31289,15,7.77777777777778
2017-03-31,31290,11,7.77777777777778
2017-03-31,31600,25,7.77777777777778
2017-03-31,31603,31,7.77777777777778
2017-03-31,31613,50,7.77777777777778
2017-03-31,31616,24,7.77777777777778
2017-03-31,31623,84,7.77777777777778
2017-03-31,31624,31,7.77777777777778
2017-03-31,31627,36,7.77777777777778
2017-03-31,31628,17,7.77777777777778
2017-04-01,31101,87,9.44444444444444
2017-04-01,31104,91,9.44444444444444
2017-04-01,31108,72,9.44444444444444
2017-04-01,31109,77,9.44444444444444
2017-04-01,31110,55,9.44444444444444
2017-04-01,31124,73,9.44444444444444
2017-04-01,31200,120,9.44444444444444
2017-04-01,31201,131,9.44444444444444
2017-04-01,31202,108,9.44444444444444
2017-04-01,31203,80,9.44444444444444
2017-04-01,31212,52,9.44444444444444
2017-04-01,31213,32,9.44444444444444
2017-04-01,31214,82,9.44444444444444
2017-04-01,31218,36,9.44444444444444
2017-04-01,31219,63,9.44444444444444
2017-04-01,31222,78,9.44444444444444
2017-04-01,31228,81,9.44444444444444
2017-04-01,31229,98,9.44444444444444
2017-04-01,31230,46,9.44444444444444
2017-04-01,31231,68,9.44444444444444
2017-04-01,31232,75,9.44444444444444
2017-04-01,31238,38,9.44444444444444
2017-04-01,31241,55,9.44444444444444
2017-04-01,31243,85,9.44444444444444
2017-04-01,31244,35,9.44444444444444
2017-04-01,31246,93,9.44444444444444
2017-04-01,31247,265,9.44444444444444
2017-04-01,31248,169,9.44444444444444
2017-04-01,31249,190,9.44444444444444
2017-04-01,31257,34,9.44444444444444
2017-04-01,31258,256,9.44444444444444
2017-04-01,31265,70,9.44444444444444
2017-04-01,31266,64,9.44444444444444
2017-04-01,31267,35,9.44444444444444
2017-04-01,31271,75,9.44444444444444
2017-04-01,31272,78,9.44444444444444
2017-04-01,31277,75,9.44444444444444
2017-04-01,31278,63,9.44444444444444
2017-04-01,31281,83,9.44444444444444
2017-04-01,31288,156,9.44444444444444
2017-04-01,31289,163,9.44444444444444
2017-04-01,31290,270,9.44444444444444
2017-04-01,31600,94,9.44444444444444
2017-04-01,31603,71,9.44444444444444
2017-04-01,31613,113,9.44444444444444
2017-04-01,31616,59,9.44444444444444
2017-04-01,31623,98,9.44444444444444
2017-04-01,31624,41,9.44444444444444
2017-04-01,31627,55,9.44444444444444
2017-04-01,31628,45,9.44444444444444
2017-04-02,31101,117,11.1111111111111
2017-04-02,31104,88,11.1111111111111
2017-04-02,31108,85,11.1111111111111
2017-04-02,31109,96,11.1111111111111
2017-04-02,31110,66,11.1111111111111
2017-04-02,31124,59,11.1111111111111
2017-04-02,31200,154,11.1111111111111
2017-04-02,31201,170,11.1111111111111
2017-04-02,31202,100,11.1111111111111
2017-04-02,31203,97,11.1111111111111
2017-04-02,31212,64,11.1111111111111
2017-04-02,31213,35,11.1111111111111
2017-04-02,31214,104,11.1111111111111
2017-04-02,31218,66,11.1111111111111
2017-04-02,31219,110,11.1111111111111
2017-04-02,31222,141,11.1111111111111
2017-04-02,31228,102,11.1111111111111
2017-04-02,31229,84,11.1111111111111
2017-04-02,31230,59,11.1111111111111
2017-04-02,31231,144,11.1111111111111
2017-04-02,31232,107,11.1111111111111
2017-04-02,31238,61,11.1111111111111
2017-04-02,31241,41,11.1111111111111
2017-04-02,31243,105,11.1111111111111
2017-04-02,31244,38,11.1111111111111
2017-04-02,31246,91,11.1111111111111
2017-04-02,31247,452,11.1111111111111
2017-04-02,31248,257,11.1111111111111
2017-04-02,31249,358,11.1111111111111
2017-04-02,31257,63,11.1111111111111
2017-04-02,31258,452,11.1111111111111
2017-04-02,31265,75,11.1111111111111
2017-04-02,31266,73,11.1111111111111
2017-04-02,31267,44,11.1111111111111
2017-04-02,31271,104,11.1111111111111
2017-04-02,31272,53,11.1111111111111
2017-04-02,31277,112,11.1111111111111
2017-04-02,31278,78,11.1111111111111
2017-04-02,31281,110,11.1111111111111
2017-04-02,31288,223,11.1111111111111
2017-04-02,31289,299,11.1111111111111
2017-04-02,31290,350,11.1111111111111
2017-04-02,31600,113,11.1111111111111
2017-04-02,31603,82,11.1111111111111
2017-04-02,31613,134,11.1111111111111
2017-04-02,31616,81,11.1111111111111
2017-04-02,31623,128,11.1111111111111
2017-04-02,31624,47,11.1111111111111
2017-04-02,31627,83,11.1111111111111
2017-04-02,31628,46,11.1111111111111
2017-04-03,31101,84,12.2222222222222
2017-04-03,31104,72,12.2222222222222
2017-04-03,31108,82,12.2222222222222
2017-04-03,31109,46,12.2222222222222
2017-04-03,31110,59,12.2222222222222
2017-04-03,31124,56,12.2222222222222
2017-04-03,31200,145,12.2222222222222
2017-04-03,31201,85,12.2222222222222
2017-04-03,31202,63,12.2222222222222
2017-04-03,31203,53,12.2222222222222
2017-04-03,31212,93,12.2222222222222
2017-04-03,31213,79,12.2222222222222
2017-04-03,31214,59,12.2222222222222
2017-04-03,31218,74,12.2222222222222
2017-04-03,31219,74,12.2222222222222
2017-04-03,31222,79,12.2222222222222
2017-04-03,31228,85,12.2222222222222
2017-04-03,31229,76,12.2222222222222
2017-04-03,31230,81,12.2222222222222
2017-04-03,31231,68,12.2222222222222
2017-04-03,31232,65,12.2222222222222
2017-04-03,31238,82,12.2222222222222
2017-04-03,31241,117,12.2222222222222
2017-04-03,31243,82,12.2222222222222
2017-04-03,31244,79,12.2222222222222
2017-04-03,31246,50,12.2222222222222
2017-04-03,31247,195,12.2222222222222
2017-04-03,31248,140,12.2222222222222
2017-04-03,31249,137,12.2222222222222
2017-04-03,31257,59,12.2222222222222
2017-04-03,31258,123,12.2222222222222
2017-04-03,31265,72,12.2222222222222
2017-04-03,31266,64,12.2222222222222
2017-04-03,31267,78,12.2222222222222
2017-04-03,31271,68,12.2222222222222
2017-04-03,31272,80,12.2222222222222
2017-04-03,31277,82,12.2222222222222
2017-04-03,31278,53,12.2222222222222
2017-04-03,31281,59,12.2222222222222
2017-04-03,31288,134,12.2222222222222
2017-04-03,31289,72,12.2222222222222
2017-04-03,31290,92,12.2222222222222
2017-04-03,31600,83,12.2222222222222
2017-04-03,31603,85,12.2222222222222
2017-04-03,31613,93,12.2222222222222
2017-04-03,31616,44,12.2222222222222
2017-04-03,31623,252,12.2222222222222
2017-04-03,31624,144,12.2222222222222
2017-04-03,31627,92,12.2222222222222
2017-04-03,31628,66,12.2222222222222
2017-04-04,31101,114,18.3333333333333
2017-04-04,31104,69,18.3333333333333
2017-04-04,31108,68,18.3333333333333
2017-04-04,31109,62,18.3333333333333
2017-04-04,31110,84,18.3333333333333
2017-04-04,31124,73,18.3333333333333
2017-04-04,31200,186,18.3333333333333
2017-04-04,31201,146,18.3333333333333
2017-04-04,31202,83,18.3333333333333
2017-04-04,31203,104,18.3333333333333
2017-04-04,31212,80,18.3333333333333
2017-04-04,31213,63,18.3333333333333
2017-04-04,31214,82,18.3333333333333
2017-04-04,31218,87,18.3333333333333
2017-04-04,31219,74,18.3333333333333
2017-04-04,31222,97,18.3333333333333
2017-04-04,31228,109,18.3333333333333
2017-04-04,31229,92,18.3333333333333
2017-04-04,31230,94,18.3333333333333
2017-04-04,31231,84,18.3333333333333
2017-04-04,31232,103,18.3333333333333
2017-04-04,31238,81,18.3333333333333
2017-04-04,31241,127,18.3333333333333
2017-04-04,31243,77,18.3333333333333
2017-04-04,31244,97,18.3333333333333
2017-04-04,31246,86,18.3333333333333
2017-04-04,31247,195,18.3333333333333
2017-04-04,31248,179,18.3333333333333
2017-04-04,31249,187,18.3333333333333
2017-04-04,31257,95,18.3333333333333
2017-04-04,31258,173,18.3333333333333
2017-04-04,31265,79,18.3333333333333
2017-04-04,31266,81,18.3333333333333
2017-04-04,31267,95,18.3333333333333
2017-04-04,31271,67,18.3333333333333
2017-04-04,31272,79,18.3333333333333
2017-04-04,31277,84,18.3333333333333
2017-04-04,31278,85,18.3333333333333
2017-04-04,31281,84,18.3333333333333
2017-04-04,31288,110,18.3333333333333
2017-04-04,31289,122,18.3333333333333
2017-04-04,31290,125,18.3333333333333
2017-04-04,31600,84,18.3333333333333
2017-04-04,31603,94,18.3333333333333
2017-04-04,31613,103,18.3333333333333
2017-04-04,31616,61,18.3333333333333
2017-04-04,31623,277,18.3333333333333
2017-04-04,31624,126,18.3333333333333
2017-04-04,31627,76,18.3333333333333
2017-04-04,31628,61,18.3333333333333
2017-04-05,31101,102,18.3333333333333
2017-04-05,31104,51,18.3333333333333
2017-04-05,31108,91,18.3333333333333
2017-04-05,31109,71,18.3333333333333
2017-04-05,31110,70,18.3333333333333
2017-04-05,31124,60,18.3333333333333
2017-04-05,31200,173,18.3333333333333
2017-04-05,31201,146,18.3333333333333
2017-04-05,31202,70,18.3333333333333
2017-04-05,31203,90,18.3333333333333
2017-04-05,31212,96,18.3333333333333
2017-04-05,31213,104,18.3333333333333
2017-04-05,31214,70,18.3333333333333
2017-04-05,31218,91,18.3333333333333
2017-04-05,31219,60,18.3333333333333
2017-04-05,31222,116,18.3333333333333
2017-04-05,31228,105,18.3333333333333
2017-04-05,31229,94,18.3333333333333
2017-04-05,31230,92,18.3333333333333
2017-04-05,31231,91,18.3333333333333
2017-04-05,31232,107,18.3333333333333
2017-04-05,31238,72,18.3333333333333
2017-04-05,31241,98,18.3333333333333
2017-04-05,31243,81,18.3333333333333
2017-04-05,31244,87,18.3333333333333
2017-04-05,31246,77,18.3333333333333
2017-04-05,31247,273,18.3333333333333
2017-04-05,31248,163,18.3333333333333
2017-04-05,31249,209,18.3333333333333
2017-04-05,31257,82,18.3333333333333
2017-04-05,31258,235,18.3333333333333
2017-04-05,31265,110,18.3333333333333
2017-04-05,31266,68,18.3333333333333
2017-04-05,31267,105,18.3333333333333
2017-04-05,31271,106,18.3333333333333
2017-04-05,31272,110,18.3333333333333
2017-04-05,31277,91,18.3333333333333
2017-04-05,31278,89,18.3333333333333
2017-04-05,31281,103,18.3333333333333
2017-04-05,31288,134,18.3333333333333
2017-04-05,31289,122,18.3333333333333
2017-04-05,31290,107,18.3333333333333
2017-04-05,31600,103,18.3333333333333
2017-04-05,31603,108,18.3333333333333
2017-04-05,31613,108,18.3333333333333
2017-04-05,31616,61,18.3333333333333
2017-04-05,31623,311,18.3333333333333
2017-04-05,31624,114,18.3333333333333
2017-04-05,31627,94,18.3333333333333
2017-04-05,31628,74,18.3333333333333
2017-04-06,31101,65,12.7777777777778
2017-04-06,31104,46,12.7777777777778
2017-04-06,31108,37,12.7777777777778
2017-04-06,31109,37,12.7777777777778
2017-04-06,31110,49,12.7777777777778
2017-04-06,31124,56,12.7777777777778
2017-04-06,31200,79,12.7777777777778
2017-04-06,31201,78,12.7777777777778
2017-04-06,31202,51,12.7777777777778
2017-04-06,31203,49,12.7777777777778
2017-04-06,31212,41,12.7777777777778
2017-04-06,31213,43,12.7777777777778
2017-04-06,31214,54,12.7777777777778
2017-04-06,31218,33,12.7777777777778
2017-04-06,31219,19,12.7777777777778
2017-04-06,31222,41,12.7777777777778
2017-04-06,31228,57,12.7777777777778
2017-04-06,31229,61,12.7777777777778
2017-04-06,31230,51,12.7777777777778
2017-04-06,31231,25,12.7777777777778
2017-04-06,31232,34,12.7777777777778
2017-04-06,31238,40,12.7777777777778
2017-04-06,31241,74,12.7777777777778
2017-04-06,31243,26,12.7777777777778
2017-04-06,31244,44,12.7777777777778
2017-04-06,31246,27,12.7777777777778
2017-04-06,31247,52,12.7777777777778
2017-04-06,31248,46,12.7777777777778
2017-04-06,31249,24,12.7777777777778
2017-04-06,31257,39,12.7777777777778
2017-04-06,31258,33,12.7777777777778
2017-04-06,31265,57,12.7777777777778
2017-04-06,31266,40,12.7777777777778
2017-04-06,31267,57,12.7777777777778
2017-04-06,31271,27,12.7777777777778
2017-04-06,31272,27,12.7777777777778
2017-04-06,31277,33,12.7777777777778
2017-04-06,31278,42,12.7777777777778
2017-04-06,31281,30,12.7777777777778
2017-04-06,31288,21,12.7777777777778
2017-04-06,31289,12,12.7777777777778
2017-04-06,31290,19,12.7777777777778
2017-04-06,31600,57,12.7777777777778
2017-04-06,31603,53,12.7777777777778
2017-04-06,31613,59,12.7777777777778
2017-04-06,31616,48,12.7777777777778
2017-04-06,31623,195,12.7777777777778
2017-04-06,31624,62,12.7777777777778
2017-04-06,31627,45,12.7777777777778
2017-04-06,31628,40,12.7777777777778
2017-04-07,31101,94,8.33333333333333
2017-04-07,31104,51,8.33333333333333
2017-04-07,31108,44,8.33333333333333
2017-04-07,31109,55,8.33333333333333
2017-04-07,31110,63,8.33333333333333
2017-04-07,31124,66,8.33333333333333
2017-04-07,31200,111,8.33333333333333
2017-04-07,31201,102,8.33333333333333
2017-04-07,31202,58,8.33333333333333
2017-04-07,31203,52,8.33333333333333
2017-04-07,31212,65,8.33333333333333
2017-04-07,31213,54,8.33333333333333
2017-04-07,31214,49,8.33333333333333
2017-04-07,31218,29,8.33333333333333
2017-04-07,31219,30,8.33333333333333
2017-04-07,31222,40,8.33333333333333
2017-04-07,31228,44,8.33333333333333
2017-04-07,31229,87,8.33333333333333
2017-04-07,31230,55,8.33333333333333
2017-04-07,31231,36,8.33333333333333
2017-04-07,31232,48,8.33333333333333
2017-04-07,31238,40,8.33333333333333
2017-04-07,31241,91,8.33333333333333
2017-04-07,31243,44,8.33333333333333
2017-04-07,31244,38,8.33333333333333
2017-04-07,31246,40,8.33333333333333
2017-04-07,31247,82,8.33333333333333
2017-04-07,31248,38,8.33333333333333
2017-04-07,31249,33,8.33333333333333
2017-04-07,31257,51,8.33333333333333
2017-04-07,31258,59,8.33333333333333
2017-04-07,31265,51,8.33333333333333
2017-04-07,31266,45,8.33333333333333
2017-04-07,31267,79,8.33333333333333
2017-04-07,31271,35,8.33333333333333
2017-04-07,31272,26,8.33333333333333
2017-04-07,31277,42,8.33333333333333
2017-04-07,31278,56,8.33333333333333
2017-04-07,31281,49,8.33333333333333
2017-04-07,31288,40,8.33333333333333
2017-04-07,31289,27,8.33333333333333
2017-04-07,31290,13,8.33333333333333
2017-04-07,31600,72,8.33333333333333
2017-04-07,31603,53,8.33333333333333
2017-04-07,31613,77,8.33333333333333
2017-04-07,31616,54,8.33333333333333
2017-04-07,31623,174,8.33333333333333
2017-04-07,31624,68,8.33333333333333
2017-04-07,31627,47,8.33333333333333
2017-04-07,31628,36,8.33333333333333
2017-04-08,31101,140,8.33333333333333
2017-04-08,31104,71,8.33333333333333
2017-04-08,31108,63,8.33333333333333
2017-04-08,31109,110,8.33333333333333
2017-04-08,31110,66,8.33333333333333
2017-04-08,31124,58,8.33333333333333
2017-04-08,31200,138,8.33333333333333
2017-04-08,31201,103,8.33333333333333
2017-04-08,31202,108,8.33333333333333
2017-04-08,31203,115,8.33333333333333
2017-04-08,31212,65,8.33333333333333
2017-04-08,31213,37,8.33333333333333
2017-04-08,31214,73,8.33333333333333
2017-04-08,31218,63,8.33333333333333
2017-04-08,31219,125,8.33333333333333
2017-04-08,31222,151,8.33333333333333
2017-04-08,31228,102,8.33333333333333
2017-04-08,31229,131,8.33333333333333
2017-04-08,31230,57,8.33333333333333
2017-04-08,31231,121,8.33333333333333
2017-04-08,31232,106,8.33333333333333
2017-04-08,31238,77,8.33333333333333
2017-04-08,31241,69,8.33333333333333
2017-04-08,31243,110,8.33333333333333
2017-04-08,31244,28,8.33333333333333
2017-04-08,31246,112,8.33333333333333
2017-04-08,31247,384,8.33333333333333
2017-04-08,31248,186,8.33333333333333
2017-04-08,31249,279,8.33333333333333
2017-04-08,31257,50,8.33333333333333
2017-04-08,31258,433,8.33333333333333
2017-04-08,31265,74,8.33333333333333
2017-04-08,31266,67,8.33333333333333
2017-04-08,31267,33,8.33333333333333
2017-04-08,31271,109,8.33333333333333
2017-04-08,31272,108,8.33333333333333
2017-04-08,31277,59,8.33333333333333
2017-04-08,31278,71,8.33333333333333
2017-04-08,31281,94,8.33333333333333
2017-04-08,31288,192,8.33333333333333
2017-04-08,31289,251,8.33333333333333
2017-04-08,31290,249,8.33333333333333
2017-04-08,31600,102,8.33333333333333
2017-04-08,31603,95,8.33333333333333
2017-04-08,31613,109,8.33333333333333
2017-04-08,31616,55,8.33333333333333
2017-04-08,31623,104,8.33333333333333
2017-04-08,31624,53,8.33333333333333
2017-04-08,31627,64,8.33333333333333
2017-04-08,31628,68,8.33333333333333
2017-04-09,31101,152,12.2222222222222
2017-04-09,31104,119,12.2222222222222
2017-04-09,31108,77,12.2222222222222
2017-04-09,31109,108,12.2222222222222
2017-04-09,31110,71,12.2222222222222
2017-04-09,31124,73,12.2222222222222
2017-04-09,31200,234,12.2222222222222
2017-04-09,31201,156,12.2222222222222
2017-04-09,31202,148,12.2222222222222
2017-04-09,31203,120,12.2222222222222
2017-04-09,31212,70,12.2222222222222
2017-04-09,31213,53,12.2222222222222
2017-04-09,31214,107,12.2222222222222
2017-04-09,31218,48,12.2222222222222
2017-04-09,31219,122,12.2222222222222
2017-04-09,31222,154,12.2222222222222
2017-04-09,31228,117,12.2222222222222
2017-04-09,31229,104,12.2222222222222
